Data,Abreu e Lima,Araçoiaba (Granja Cristo Redentor),Cabo,Cabo (Barragem de Gurjaú),Cabo (Barragem de Suape),Camaragibe,Goiana (Itapirema - IPA),Goiana (Usina Maravilha),Goiana - PCD,Igarassu,Igarassu (Bar.Catucá),Igarassu (Usina São José),Ipojuca,Itamaracá,Itapissuma,Jaboatão dos Guararapes,Jaboatão dos Guararapes (Bar.Duas Unas),Olinda,Olinda (Academia Santa Gertrudes),Olinda (Alto da Bondade),Paulista,Recife (Alto da Brasileira),Recife (Lamepe/Itep),Recife (Santo Amaro),Recife (Várzea),Recife - PCD,São Lourenço da Mata (Tapacurá),Cabo (Pirapama),Ipojuca (Porto de Galinhas - IPA),Ipojuca (Suape) - PCD,Jaboatão (Cidade da Copa) - PCD,Moreno,Recife (Codecipe / Santo Amaro),Olinda (Jardim Atlântico)
2017-10-07,0.0,0.0,0.4,5.5,2.2,3.4,3.6,,4.0,0.0,0.0,0.6,0.0,0.0,0.0,,2.5,0.0,0.0,,0.2,0.0,,,0.6,,0.0,2.0,,0.8,0.2,1.5,0.0,
2017-10-08,0.5,2.3,2.6,1.0,0.0,3.0,0.2,,0.2,0.0,0.0,0.0,0.0,0.0,0.0,,0.3,0.0,0.6,,0.0,0.0,,,1.6,,0.2,2.7,,0.0,0.8,2.1,0.0,
2017-10-09,0.3,3.5,1.0,4.7,1.9,1.0,0.8,,0.8,0.0,0.0,1.1,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,6.7,,,8.0,,0.0,4.6,,2.8,4.2,0.0,0.0,
2017-10-10,0.4,0.0,0.0,0.0,0.4,0.4,1.1,,1.2,0.0,0.0,0.0,0.0,2.5,1.0,,0.0,0.0,0.4,,3.4,0.0,,,1.2,,0.0,0.0,,0.2,0.6,0.0,1.0,
2017-10-11,0.1,2.4,3.0,3.9,1.5,0.4,2.9,,3.2,2.7,0.0,0.7,2.4,0.3,0.0,,3.1,3.5,2.7,,1.2,2.4,,,1.6,,1.7,2.8,,1.0,0.8,1.4,1.2,
2017-10-12,0.0,0.8,0.0,0.0,0.0,0.0,0.2,,0.0,0.5,0.0,0.0,0.0,0.0,0.0,,5.2,0.0,0.1,,0.2,0.0,,,0.6,,0.0,0.0,,0.0,0.0,0.0,0.2,
2017-10-13,0.0,0.0,0.2,0.0,0.0,0.0,0.1,,0.0,0.0,0.0,0.5,0.0,0.0,0.0,,0.4,0.0,0.0,,0.0,0.0,,,0.0,,0.0,0.5,,2.0,0.6,0.0,0.0,
2017-10-14,0.0,0.0,0.8,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.7,1.7,0.0,,0.0,0.0,0.4,,1.0,0.0,,,0.2,,0.0,1.1,,0.0,0.0,0.0,0.0,
2017-10-15,0.0,0.0,0.0,0.0,0.0,0.4,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,0.0,0.3,,0.0,0.0,0.0,0.0,
2017-10-16,0.0,0.0,0.2,0.5,0.0,1.0,0.0,,0.0,0.1,0.0,0.0,0.4,0.0,0.0,,0.6,0.0,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.4,0.3,0.0,
2017-10-17,0.9,1.9,4.2,5.2,4.2,4.8,0.3,,0.4,4.3,0.0,0.6,6.0,0.0,0.0,,0.0,0.0,1.0,,0.8,0.0,,,7.0,,3.2,8.5,,0.0,0.6,0.0,0.0,
2017-10-18,2.7,4.5,4.1,3.3,1.3,4.4,7.6,,8.2,4.8,0.0,1.5,4.9,4.3,0.0,,4.0,0.9,0.3,,2.8,1.9,,,3.2,,3.2,2.3,,0.6,4.6,1.8,0.2,
2017-10-19,0.0,0.0,2.0,0.0,2.3,1.2,0.0,,0.0,1.3,0.0,0.9,1.9,0.1,0.0,,0.8,0.0,0.0,,0.0,0.0,,,1.4,,1.3,1.1,,0.6,1.4,0.5,0.0,
2017-10-20,1.2,2.5,6.5,6.7,5.3,6.5,7.2,,7.0,3.7,13.2,3.3,6.5,5.4,6.0,,5.7,0.0,0.0,,0.8,3.2,,,8.0,,3.4,7.2,,3.0,13.4,4.7,0.0,
2017-10-21,0.8,0.0,0.0,0.0,1.1,0.0,0.0,,0.0,0.8,0.0,1.0,0.7,0.0,0.0,,0.4,0.0,0.0,,1.0,0.0,,,2.0,,0.0,0.0,,0.0,1.2,0.0,5.1,
2017-10-22,0.0,0.0,0.8,1.0,0.0,4.0,0.0,,3.2,0.0,1.0,1.7,0.4,0.0,0.0,,0.0,5.8,8.6,,5.5,8.4,,,1.6,,0.0,0.7,,0.0,2.6,0.5,0.0,
2017-10-23,0.0,3.7,5.5,0.9,0.0,3.4,0.4,,0.8,0.0,0.0,1.0,0.3,1.3,2.5,,2.0,0.0,0.0,,1.4,0.0,,,2.3,,0.0,0.7,,1.0,3.4,1.7,1.0,
2017-10-24,13.8,7.2,7.5,9.5,8.2,9.9,15.5,,16.4,9.3,8.3,5.6,10.5,4.9,6.0,,9.5,15.8,18.4,,12.3,13.2,,,9.0,,7.9,7.8,,9.2,6.2,9.5,8.6,
2017-10-25,3.4,0.5,0.4,6.3,1.0,3.8,0.4,,0.6,0.0,0.0,3.1,3.3,0.0,0.0,,2.8,1.0,0.0,,0.4,0.0,,,1.0,,1.1,1.7,,0.0,0.8,2.5,1.0,
2017-10-26,0.0,0.0,0.0,0.0,0.0,0.9,0.0,,0.0,1.6,3.3,0.0,1.0,0.0,0.0,,0.0,0.0,0.8,,0.0,3.8,,,2.7,,0.0,0.6,,0.0,0.8,0.0,0.0,
2017-10-27,3.3,3.2,0.0,0.8,1.2,2.5,3.4,,3.6,0.0,2.5,1.9,1.0,0.0,0.0,,0.9,0.5,0.0,,3.7,0.0,,,0.6,,1.9,1.9,,1.0,0.0,0.4,0.0,
2017-10-28,0.0,0.0,0.0,0.0,0.0,0.4,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,0.8,0.0,0.0,0.0,
2017-10-29,0.0,0.0,0.0,0.2,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.2,0.0,0.0,
2017-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,
2017-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,
2017-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,0.4,0.0,0.0,0.0,
2017-11-03,0.6,0.0,0.0,0.9,0.7,0.7,0.0,,0.0,0.0,0.0,0.0,0.1,0.0,0.0,,0.5,0.9,1.0,,0.0,0.0,,,0.0,,0.0,0.0,,0.6,0.0,0.0,0.0,
2017-11-04,0.0,0.0,0.8,0.0,0.0,0.5,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,
2017-11-05,0.0,0.0,0.0,0.7,0.0,1.3,0.0,,0.0,0.0,0.0,0.0,0.3,0.0,0.0,,0.0,0.0,0.7,,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,
2017-11-06,0.0,0.0,0.0,0.0,0.0,0.5,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,
2017-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,
2017-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.3,,0.0,0.0,,,1.0,,0.0,0.0,,0.0,1.2,0.0,0.0,
2017-11-09,0.0,0.0,0.0,0.0,0.0,0.4,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.2,,0.0,0.0,,1.2,0.4,0.0,0.0,
2017-11-10,0.0,0.0,0.0,1.1,3.7,4.3,0.0,,0.0,0.0,0.0,0.7,0.4,0.0,0.0,,2.1,0.0,0.0,,0.0,0.0,,,0.0,,0.0,1.5,,0.0,1.2,0.0,5.0,
2017-11-11,0.0,0.0,2.8,2.2,2.8,1.2,0.0,,6.4,4.0,2.2,0.0,3.9,0.0,0.0,,0.8,0.9,0.6,,1.4,5.7,,,1.2,,0.0,2.2,,0.0,0.6,1.3,0.0,
2017-11-12,0.2,0.0,0.0,0.0,0.0,0.0,0.0,,0.2,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.4,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,
2017-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.2,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,
2017-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,
2017-11-15,0.0,0.0,0.0,0.0,0.0,1.2,1.0,,1.0,0.0,0.0,4.7,0.1,1.3,1.7,,2.3,0.0,1.2,,0.0,0.0,,,2.4,,0.0,0.0,,0.0,0.2,1.8,0.0,
2017-11-16,0.0,0.0,0.0,0.6,0.0,1.0,1.0,,2.4,0.0,0.0,0.8,0.0,0.7,2.3,,3.7,0.0,3.1,,0.0,0.0,,,1.6,,0.6,3.1,,0.6,2.0,2.2,0.0,
2017-11-17,0.0,0.0,7.3,0.7,2.1,12.0,0.1,,0.0,0.0,5.0,1.5,0.6,0.0,0.0,,4.8,1.1,2.5,,4.3,2.1,,,3.4,,2.4,1.8,,0.8,4.0,1.8,0.2,
2017-11-18,3.7,0.0,0.0,0.0,0.0,0.0,0.0,,10.0,0.0,0.0,0.2,0.0,0.7,0.0,,0.0,0.8,0.1,,0.0,1.6,,,0.8,,0.0,0.0,,0.0,0.6,0.0,0.6,
2017-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.3,0.0,0.3,0.0,,1.1,0.9,2.6,,2.6,0.4,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,
2017-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,0.0,0.4,,0.0,0.0,0.0,0.0,
2017-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.1,0.5,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,
2017-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.5,0.0,0.0,,2.5,0.0,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,3.6,1.2,0.0,0.0,
2017-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,
2017-11-24,0.0,0.0,0.0,0.0,0.0,0.1,0.0,,0.8,0.0,0.0,0.0,0.0,0.1,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,
2017-11-25,0.0,0.0,0.0,0.2,0.0,0.0,0.0,,0.8,0.0,0.0,0.0,0.0,0.0,0.0,,7.8,0.0,0.0,,0.0,0.0,,,4.0,,3.8,6.2,,3.8,7.4,6.4,0.0,
2017-11-26,0.0,0.0,0.0,1.7,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.1,0.0,,1.7,0.0,0.0,,0.0,0.0,,,0.0,,0.0,0.3,,0.0,2.2,1.5,0.0,
2017-11-27,0.0,0.0,0.0,0.0,0.4,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,
2017-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,
2017-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.1,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,
2017-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.4,0.0,0.0,,0.0,0.0,,,0.2,,0.0,0.4,,0.0,0.0,0.0,0.0,
2017-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.4,,0.4,0.0,0.0,0.0,0.2,0.0,0.0,,1.0,0.0,0.0,,0.0,0.0,,,1.1,,0.0,0.0,,0.0,0.0,0.0,0.0,
2017-12-02,0.0,0.0,2.4,0.0,2.2,0.0,0.0,,0.0,0.0,0.0,0.0,3.6,1.1,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.8,,0.0,1.6,,0.0,0.0,0.0,0.0,
2017-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.3,0.0,0.0,0.0,,1.3,0.0,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,0.8,0.0,0.0,0.0,
2017-12-04,0.0,0.0,0.0,0.0,0.0,0.5,0.0,,0.0,0.0,0.0,1.5,6.0,0.2,2.5,,0.0,0.0,0.2,,0.0,1.2,,,0.0,,0.0,0.6,,0.0,0.0,0.0,0.0,
2017-12-05,0.0,0.0,0.0,0.0,2.8,0.4,0.0,,0.0,0.0,0.0,0.0,0.2,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,4.4,0.0,0.0,0.0,
2017-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.6,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,
2017-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,
2017-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,
2017-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.4,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,
2017-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,
2017-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,
2017-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,
2017-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,
2017-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,
2017-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,4.6,0.0,0.0,0.0,
2017-12-16,3.7,0.0,0.8,0.0,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.7,0.1,,0.0,0.0,,,0.0,,0.0,1.0,,1.2,0.0,0.0,0.0,
2017-12-17,0.6,0.0,1.0,2.7,0.7,0.0,0.0,,0.0,0.0,0.0,0.0,0.3,0.0,0.0,,0.0,0.0,0.0,,2.6,7.1,,,0.0,,5.2,5.0,,0.0,0.4,2.1,0.0,
2017-12-18,0.0,0.0,0.2,0.0,0.0,0.0,0.0,,0.8,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.8,0.0,,,0.6,,0.0,0.0,,0.0,0.8,0.0,0.0,
2017-12-19,0.0,0.0,1.2,0.4,0.0,0.0,0.2,,2.2,0.0,0.0,1.0,0.0,0.0,0.0,,0.8,0.0,0.0,,5.7,0.5,,,0.0,,0.0,0.2,,0.0,0.6,2.3,0.3,
2017-12-20,20.5,0.0,1.2,6.5,0.5,18.7,0.8,,3.2,0.2,0.0,1.0,0.5,0.0,0.0,,0.0,8.5,2.4,,12.1,4.3,,,10.8,,0.0,2.4,,3.0,7.0,0.7,14.2,
2017-12-21,0.6,0.0,0.0,1.7,0.0,0.5,2.4,,4.4,0.8,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,2.1,,,0.6,,0.0,0.0,,0.0,3.0,0.0,0.2,
2017-12-22,0.0,0.0,0.2,0.0,0.0,0.2,0.6,,0.0,0.0,0.0,0.6,0.0,0.0,5.0,,0.0,0.0,1.0,,3.4,0.0,,,0.3,,0.0,1.2,,0.0,1.2,1.5,0.0,
2017-12-23,0.6,0.0,11.4,15.0,19.7,15.5,0.0,,3.0,0.6,0.0,0.3,34.5,6.7,6.8,,0.0,2.6,1.9,,0.0,7.9,,,3.4,,7.4,14.0,,22.8,9.6,4.8,1.7,
2017-12-24,9.3,9.5,24.0,7.4,7.3,6.5,4.0,,5.8,13.0,24.0,15.6,8.8,0.0,0.0,,5.6,4.2,2.8,,9.1,7.5,,,8.2,,5.1,19.0,,5.2,10.0,5.8,3.2,
2017-12-25,0.0,0.0,4.6,1.7,4.4,1.5,0.0,,0.0,1.2,0.0,1.0,0.0,0.0,0.0,,7.3,2.4,0.0,,0.0,0.3,,,0.0,,0.0,5.4,,0.0,0.0,1.2,0.0,
2017-12-26,3.8,5.1,5.8,1.4,4.3,0.5,1.2,,2.4,3.2,0.0,0.0,4.4,0.3,0.2,,1.8,0.0,0.0,,6.7,0.9,,,4.0,,1.7,4.4,,0.0,8.8,5.5,0.0,
2017-12-27,1.5,0.7,2.8,2.4,0.0,0.0,0.0,,3.4,0.0,4.0,3.0,2.0,0.6,0.4,,6.6,0.0,0.1,,0.6,0.0,,,0.3,,9.9,5.5,,0.2,0.0,3.2,0.0,
2017-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.6,,0.0,0.0,,0.0,0.0,,6.3,0.0,0.0,,0.0,0.0,,,0.0,,0.2,0.0,,,,0.0,0.0,
2017-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.5,0.0,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,
2017-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,
2018-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,
2018-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,
2018-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,
2018-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,
2018-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,0.2,0.0,0.0,0.0,
2018-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.1,,0.2,1.6,0.0,0.0,0.6,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0,
2018-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.3,,0.4,0.0,0.0,0.0,0.0,0.2,0.0,,0.0,0.0,0.0,,0.4,0.0,,,0.0,,0.0,0.7,,0.0,0.0,0.0,0.0,
2018-01-08,0.0,0.0,0.0,0.4,13.3,9.7,0.2,,0.0,0.0,0.0,0.0,4.0,0.0,0.0,,0.0,0.0,1.1,,0.0,0.0,,,9.6,,0.0,3.1,,0.0,4.4,0.0,0.0,
2018-01-09,0.0,0.0,0.0,0.0,5.6,0.9,0.0,,0.0,0.0,0.0,0.4,1.8,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,0.0,0.6,,1.0,0.0,0.0,0.0,
2018-01-10,1.0,2.7,9.5,6.3,1.5,8.9,7.8,,8.6,16.1,0.0,0.0,4.1,3.4,29.0,,5.3,0.8,0.9,,7.6,7.9,,,23.4,,0.9,0.6,,10.2,18.6,0.0,7.0,
2018-01-11,0.0,1.6,0.2,11.5,0.0,12.3,11.8,,12.0,0.0,7.0,9.5,4.4,1.7,12.0,,23.2,4.5,2.0,,2.0,5.3,,,3.6,,6.0,5.5,,0.0,12.4,11.5,7.6,
2018-01-12,0.0,0.0,0.0,2.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.4,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.2,,0.0,0.0,,0.0,1.2,0.0,0.0,
2018-01-13,0.0,0.0,0.2,1.0,0.5,0.0,0.4,,0.0,4.6,0.0,0.0,0.0,0.0,0.0,,0.0,0.9,0.5,,0.0,0.0,,,0.2,,0.0,2.4,,0.6,0.0,0.0,0.0,
2018-01-14,0.0,2.4,6.4,1.4,4.6,3.8,0.1,,0.0,0.0,2.2,5.1,9.9,0.0,0.0,,6.8,3.2,0.4,,0.4,7.1,,,3.2,,6.4,4.0,,7.6,19.0,5.0,0.0,
2018-01-15,0.0,1.7,12.9,1.0,2.0,2.0,1.4,,0.4,8.1,0.0,0.0,2.9,0.0,2.5,,9.9,0.8,0.0,,0.0,0.0,,,2.6,,1.2,6.4,,2.8,3.6,7.5,0.0,
2018-01-16,6.5,9.3,3.6,1.5,7.6,2.5,5.3,,5.8,0.0,14.6,7.5,1.0,3.2,9.0,,1.4,13.0,11.9,,9.7,0.7,,,1.2,,1.4,13.2,,1.8,1.6,1.0,0.0,
2018-01-17,0.4,2.3,0.6,0.0,2.0,0.4,0.2,,0.2,33.0,0.0,1.0,3.7,1.2,0.5,,0.0,0.0,0.2,,1.5,0.0,,,0.0,,0.0,2.0,,0.2,2.0,0.0,1.0,
2018-01-18,46.5,16.7,0.4,2.7,6.9,12.0,27.6,,28.4,2.1,26.9,10.8,0.0,35.2,35.0,,14.9,16.8,6.9,,22.7,5.4,,,13.4,,9.9,6.4,,1.0,16.6,13.2,0.6,
2018-01-19,5.7,4.3,14.8,6.5,5.3,17.7,35.4,,89.6,34.2,6.4,4.6,7.0,4.1,10.0,,21.7,6.6,23.0,,28.3,4.5,,,30.4,,9.8,9.2,,2.4,38.9,20.2,10.3,
2018-01-20,0.0,40.5,16.9,25.0,3.0,56.5,67.2,,13.2,0.0,32.4,20.4,19.2,32.9,23.5,,39.7,44.3,27.8,,34.6,56.2,,,46.6,,50.3,27.2,,0.0,44.2,37.1,37.0,
2018-01-21,42.0,0.0,0.0,0.0,3.6,6.0,0.4,,0.6,1.7,0.0,0.0,0.4,0.4,0.0,,3.8,0.8,0.4,,3.6,3.3,,,3.0,,0.3,0.1,,1.0,5.2,2.5,0.2,
2018-01-22,0.3,1.5,8.1,1.5,9.5,0.0,0.2,,0.2,1.2,6.2,4.0,1.4,0.0,0.0,,3.3,0.6,0.0,,0.2,0.7,,,0.8,,2.3,1.3,,3.0,0.2,2.1,0.2,
2018-01-23,2.4,2.7,23.7,7.5,23.7,1.8,0.1,,0.0,0.0,0.0,1.4,17.5,4.9,10.0,,3.7,6.9,12.6,,5.3,1.2,,,3.8,,0.5,14.6,,25.8,4.2,2.6,4.0,
2018-01-24,13.9,2.7,11.2,11.3,15.1,14.3,1.4,,1.6,14.1,31.1,13.4,23.0,4.1,8.0,,2.9,4.0,1.2,,3.0,12.6,,,6.2,,18.3,42.3,,8.6,11.0,20.0,1.0,
2018-01-25,0.0,5.4,0.0,9.5,0.0,0.0,0.1,,0.2,0.0,0.0,0.3,0.3,0.0,0.0,,2.6,0.0,0.0,,0.0,0.0,,,2.4,,4.2,0.8,,2.8,0.4,2.0,0.0,
2018-01-26,0.0,3.6,0.0,0.0,0.0,1.7,0.2,,0.0,3.0,0.0,1.0,14.8,0.3,0.0,,30.5,0.0,0.0,,0.0,0.5,,,0.0,,5.2,0.0,,7.0,11.0,7.5,9.1,
2018-01-27,0.2,0.0,0.0,0.0,0.0,0.0,0.5,,0.4,0.0,0.0,1.0,0.0,0.0,0.0,,3.3,0.0,0.0,,0.0,4.5,,,0.6,,0.0,0.2,,0.2,0.0,2.1,0.0,
2018-01-28,0.0,0.0,2.0,0.0,0.0,2.0,0.0,,0.0,0.0,0.0,0.0,1.7,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,3.4,0.0,0.0,0.0,
2018-01-29,3.2,2.5,6.1,5.6,0.0,3.8,0.2,,0.0,27.0,9.1,11.3,2.2,29.3,29.3,,1.5,1.8,2.9,,0.8,3.0,,,1.2,,2.1,5.1,,1.4,0.0,1.0,0.0,
2018-01-30,0.0,0.0,1.8,0.0,4.7,0.0,0.0,,0.2,0.0,0.5,0.0,9.1,0.2,0.0,,0.0,0.0,0.0,,1.4,0.0,,,0.2,,0.0,0.0,,6.6,0.0,0.0,0.0,
